Aug 25 04:14:20 pranav-cluster-worker2 systemd[1]: Starting kubelet.service - kubelet: The Kubernetes Node Agent...
Aug 25 04:14:20 pranav-cluster-worker2 systemd[1]: Started kubelet.service - kubelet: The Kubernetes Node Agent.
Aug 25 04:14:21 pranav-cluster-worker2 kubelet[133]: I0825 04:14:21.092327     133 server.go:525] "Kubelet version" kubeletVersion="v1.35.0"
Aug 25 04:19:34 pranav-cluster-worker2 kubelet[187]: E0825 04:19:34.619090     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:34 pranav-cluster-worker2 kubelet[187]: E0825 04:19:34.721388     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:34 pranav-cluster-worker2 kubelet[187]: E0825 04:19:34.824175     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:34 pranav-cluster-worker2 kubelet[187]: E0825 04:19:34.925848     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:35 pranav-cluster-worker2 kubelet[187]: E0825 04:19:35.027390     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:35 pranav-cluster-worker2 kubelet[187]: E0825 04:19:35.131139     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:35 pranav-cluster-worker2 kubelet[187]: E0825 04:19:35.232893     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:35 pranav-cluster-worker2 kubelet[187]: E0825 04:19:35.335465     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:35 pranav-cluster-worker2 kubelet[187]: E0825 04:19:35.438099     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:35 pranav-cluster-worker2 kubelet[187]: E0825 04:19:35.539999     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:35 pranav-cluster-worker2 kubelet[187]: E0825 04:19:35.642630     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:35 pranav-cluster-worker2 kubelet[187]: E0825 04:19:35.746302     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:35 pranav-cluster-worker2 kubelet[187]: E0825 04:19:35.849858     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:35 pranav-cluster-worker2 kubelet[187]: E0825 04:19:35.952736     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:36 pranav-cluster-worker2 kubelet[187]: E0825 04:19:36.044698     187 controller.go:201] "Failed to ensure lease exists, will retry" err="Get \"https://pranav-cluster-control-plane:6443/apis/coordination.k8s.io/v1/namespaces/kube-node-lease/leases/pranav-cluster-worker2?timeout=10s\": dial tcp 172.18.0.4:6443: connect: connection refused" interval="7s"
Aug 25 04:19:36 pranav-cluster-worker2 kubelet[187]: E0825 04:19:36.055929     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:36 pranav-cluster-worker2 kubelet[187]: E0825 04:19:36.157799     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:36 pranav-cluster-worker2 kubelet[187]: E0825 04:19:36.259025     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:36 pranav-cluster-worker2 kubelet[187]: I0825 04:19:36.333413     187 kubelet_node_status.go:74] "Attempting to register node" node="pranav-cluster-worker2"
Aug 25 04:19:36 pranav-cluster-worker2 kubelet[187]: E0825 04:19:36.334608     187 kubelet_node_status.go:106] "Unable to register node with API server" err="Post \"https://pranav-cluster-control-plane:6443/api/v1/nodes\": dial tcp 172.18.0.4:6443: connect: connection refused" node="pranav-cluster-worker2"
Aug 25 04:19:36 pranav-cluster-worker2 kubelet[187]: E0825 04:19:36.360830     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:36 pranav-cluster-worker2 kubelet[187]: E0825 04:19:36.462819     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:36 pranav-cluster-worker2 kubelet[187]: E0825 04:19:36.564634     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:36 pranav-cluster-worker2 kubelet[187]: E0825 04:19:36.667219     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:36 pranav-cluster-worker2 kubelet[187]: E0825 04:19:36.768790     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:36 pranav-cluster-worker2 kubelet[187]: E0825 04:19:36.871354     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:36 pranav-cluster-worker2 kubelet[187]: E0825 04:19:36.973990     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:37 pranav-cluster-worker2 kubelet[187]: E0825 04:19:37.076089     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:37 pranav-cluster-worker2 kubelet[187]: E0825 04:19:37.177861     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:37 pranav-cluster-worker2 kubelet[187]: E0825 04:19:37.280649     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:37 pranav-cluster-worker2 kubelet[187]: E0825 04:19:37.382688     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:37 pranav-cluster-worker2 kubelet[187]: E0825 04:19:37.485037     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:37 pranav-cluster-worker2 kubelet[187]: E0825 04:19:37.586699     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:37 pranav-cluster-worker2 kubelet[187]: E0825 04:19:37.688815     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:37 pranav-cluster-worker2 kubelet[187]: E0825 04:19:37.791197     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:37 pranav-cluster-worker2 kubelet[187]: E0825 04:19:37.892167     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:37 pranav-cluster-worker2 kubelet[187]: E0825 04:19:37.995040     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:38 pranav-cluster-worker2 kubelet[187]: E0825 04:19:38.096789     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:38 pranav-cluster-worker2 kubelet[187]: E0825 04:19:38.199633     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:38 pranav-cluster-worker2 kubelet[187]: E0825 04:19:38.302444     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:38 pranav-cluster-worker2 kubelet[187]: E0825 04:19:38.405881     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:38 pranav-cluster-worker2 kubelet[187]: E0825 04:19:38.507956     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:38 pranav-cluster-worker2 kubelet[187]: E0825 04:19:38.609951     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:38 pranav-cluster-worker2 kubelet[187]: E0825 04:19:38.711720     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:38 pranav-cluster-worker2 kubelet[187]: E0825 04:19:38.815043     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:38 pranav-cluster-worker2 kubelet[187]: E0825 04:19:38.916303     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:39 pranav-cluster-worker2 kubelet[187]: E0825 04:19:39.018312     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:39 pranav-cluster-worker2 kubelet[187]: E0825 04:19:39.121020     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:39 pranav-cluster-worker2 kubelet[187]: E0825 04:19:39.223407     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:39 pranav-cluster-worker2 kubelet[187]: E0825 04:19:39.326370     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:39 pranav-cluster-worker2 kubelet[187]: E0825 04:19:39.428631     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:39 pranav-cluster-worker2 kubelet[187]: E0825 04:19:39.530807     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:39 pranav-cluster-worker2 kubelet[187]: E0825 04:19:39.633844     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:39 pranav-cluster-worker2 kubelet[187]: E0825 04:19:39.737378     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:39 pranav-cluster-worker2 kubelet[187]: E0825 04:19:39.839009     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
Aug 25 04:19:39 pranav-cluster-worker2 kubelet[187]: E0825 04:19:39.941513     187 reconstruct.go:188] "Failed to get Node status to reconstruct device paths" err="Get \"https://pranav-cluster-control-plane:6443/api/v1/nodes/pranav-cluster-worker2\": dial tcp 172.18.0.4:6443: connect: connection refused"
